Z	18850001	18900000	18877117	679	0.0417	0.0005	0.0263	0.1192
Z	18900001	18950000	18925708	734	0.0717	0.001	0.045	0.1142
Z	18950001	19000000	18975654	675	0.004	0.0013	0.0027	0.0205
Z	19000001	19050000	19024512	755	0.0762	0.0005	0.0551	0.1919
Z	19050001	19100000	19073211	741	0.124	0.0048	0.0889	0.1716
Z	19100001	19150000	19125342	803	0.1604	0.1462	0.1328	-0.0788
Z	19150001	19200000	19175161	737	0.1376	0.1412	0.1178	-0.0924
Z	19200001	19250000	19224347	781	0.1661	0.1668	0.1406	-0.0923
Z	19250001	19300000	19274894	826	0.1715	0.1756	0.1466	-0.0925
Z	19300001	19350000	19325341	885	0.1383	0.1474	0.1227	-0.0834
Z	19350001	19400000	19374691	884	0.001	0.0007	0.0009	0.0201
Z	19400001	19450000	19423651	687	0.1134	0.0008	0.0708	0.1153
Z	19450001	19500000	19474736	665	0.0773	0.0207	0.0529	0.0417
Z	19500001	19550000	19525024	664	0.1005	0.1569	0.1303	0.0067
Z	19550001	19600000	19575945	715	0.1192	0.1721	0.1451	-0.0022
Z	19600001	19650000	19624260	649	0.1708	0.1462	0.1553	-0.0112
Z	19650001	19700000	19675966	601	0.2188	0.1392	0.1807	0.0052
Z	19700001	19750000	19727646	743	0.2048	0.1765	0.1892	-0.0043
Z	19750001	19800000	19773756	673	0.2198	0.1721	0.1906	-0.0151
Z	19800001	19850000	19823902	859	0.1882	0.1515	0.1628	-0.0231
Z	19850001	19900000	19875753	678	0.181	0.1014	0.1431	0.0071
Z	19900001	19950000	19922578	721	0.1252	0.117	0.1118	-0.0439
Z	19950001	20000000	19975498	705	0.0978	0.0906	0.0889	-0.0315
Z	20000001	20050000	20025807	871	0.1166	0.1051	0.1022	-0.0442
Z	20050001	20100000	20072349	558	0.1019	0.0926	0.0898	-0.044
Z	20100001	20150000	20126330	608	0.167	0.1475	0.1429	-0.0524
Z	20150001	20200000	20172534	699	0.1729	0.1619	0.1564	-0.0371
Z	20200001	20250000	20224583	544	0.1452	0.1314	0.1265	-0.0489
Z	20250001	20300000	20272962	469	0.1153	0.1032	0.1009	-0.0433
Z	20300001	20350000	20328271	563	0.1538	0.1345	0.1298	-0.0577
Z	20350001	20400000	20375434	605	0.1248	0.1184	0.1143	-0.0336
Z	20400001	20450000	20422561	487	0.1003	0.0896	0.0867	-0.0493
Z	20450001	20500000	20476618	554	0.1247	0.1172	0.1142	-0.0313
Z	20500001	20550000	20528230	555	0.1258	0.1148	0.1101	-0.0483
Z	20550001	20600000	20574263	759	0.1556	0.14	0.1364	-0.0441
Z	20600001	20650000	20625262	767	0.1469	0.1305	0.127	-0.0484
Z	20650001	20700000	20674083	854	0.1237	0.1123	0.1083	-0.0468
Z	20700001	20750000	20723982	717	0.1095	0.0973	0.0957	-0.0424
Z	20750001	20800000	20775044	638	0.1565	0.1383	0.1348	-0.049
Z	20800001	20850000	20826345	672	0.1307	0.1111	0.1094	-0.0548
Z	20850001	20900000	20873784	608	0.1213	0.108	0.1056	-0.045
Z	20900001	20950000	20928080	586	0.0916	0.0753	0.0767	-0.0462
Z	20950001	21000000	20975747	844	0.1172	0.1055	0.1011	-0.0528
Z	21000001	21050000	21024025	925	0.1257	0.1129	0.1082	-0.0537
Z	21050001	21100000	21075261	783	0.1302	0.1198	0.1167	-0.0375
Z	21100001	21150000	21124551	739	0.1435	0.1237	0.1229	-0.0459
Z	21150001	21200000	21176259	725	0.1303	0.1129	0.1113	-0.0484
Z	21200001	21250000	21223829	749	0.1191	0.1049	0.1018	-0.0525
Z	21250001	21300000	21275314	693	0.1277	0.118	0.1124	-0.0487
Z	21300001	21350000	21323894	790	0.1257	0.1142	0.1104	-0.0454
Z	21350001	21400000	21374359	752	0.1527	0.1368	0.1351	-0.038
Z	21400001	21450000	21424812	708	0.1579	0.1396	0.1365	-0.0472
Z	21450001	21500000	21464882	237	0.1507	0.1318	0.1275	-0.056
Z	21500001	21550000	21524147	726	0.1325	0.1171	0.1144	-0.0475
Z	21550001	21600000	21573853	694	0.0994	0.0886	0.0852	-0.0539
Z	21600001	21650000	21625356	803	0.0052	0.0052	0.0047	-0.0571
Z	21650001	21700000	21676638	655	0.0504	0.0446	0.0428	-0.0564
Z	21700001	21750000	21724409	864	0.1377	0.1222	0.1192	-0.0475
Z	21750001	21800000	21776709	771	0.0581	0.0506	0.0511	-0.034
Z	21800001	21850000	21824313	716	0.1017	0.0935	0.0907	-0.0401
Z	21850001	21900000	21875506	831	0.0703	0.0616	0.0598	-0.0534
Z	21900001	21950000	21923918	984	0.1399	0.1297	0.127	-0.0325
Z	21950001	22000000	21973176	926	0.112	0.0991	0.0981	-0.0402
Z	22000001	22050000	22023304	807	0.1032	0.093	0.09	-0.0474
Z	22050001	22100000	22076338	732	0.1444	0.1238	0.1246	-0.0401
Z	22100001	22150000	22124617	812	0.0933	0.0838	0.0812	-0.048
Z	22150001	22200000	22175357	800	0.1134	0.1027	0.0987	-0.0498
Z	22200001	22250000	22223296	741	0.1211	0.1041	0.106	-0.0332
Z	22250001	22300000	22274118	816	0.1453	0.1194	0.1214	-0.0473
Z	22300001	22350000	22323798	773	0.1597	0.135	0.1355	-0.046
Z	22350001	22400000	22376461	685	0.1693	0.1518	0.1464	-0.0505
Z	22400001	22450000	22427917	718	0.1488	0.1277	0.1268	-0.0473
Z	22450001	22500000	22473470	888	0.1586	0.1276	0.1336	-0.0374
Z	22500001	22550000	22523411	852	0.1591	0.1393	0.1363	-0.0497
Z	22550001	22600000	22576724	811	0.1679	0.1517	0.1446	-0.0547
Z	22600001	22650000	22624572	793	0.1833	0.1651	0.1602	-0.0459
Z	22650001	22700000	22675380	704	0.1447	0.1301	0.1248	-0.0528
Z	22700001	22750000	22723737	678	0.1235	0.1066	0.1051	-0.0494
Z	22750001	22800000	22775498	824	0.1217	0.1141	0.1101	-0.0371
Z	22800001	22850000	22823064	801	0.1162	0.1058	0.1024	-0.044
Z	22850001	22900000	22873811	650	0.1241	0.1104	0.1058	-0.0561
Z	22900001	22950000	22923950	706	0.0	0.0017	0.0009	0.0571
Z	22950001	23000000	22975055	614	0.0865	0.0734	0.0749	-0.0358
Z	23000001	23050000	23025876	675	0.167	0.1516	0.1481	-0.0399
Z	23050001	23100000	23076048	568	0.145	0.1291	0.1262	-0.0451
Z	23100001	23150000	23123190	632	0.147	0.1316	0.1279	-0.0465
Z	23150001	23200000	23173552	810	0.112	0.1044	0.1017	-0.0341
Z	23200001	23250000	23225289	892	0.0756	0.0724	0.0704	-0.0267
Z	23250001	23300000	23274145	803	0.0056	0.0066	0.0056	-0.0503
Z	23300001	23350000	23325713	709	0.0301	0.0658	0.0429	-0.0605
Z	23350001	23400000	23376208	1063	0.0451	0.0818	0.0561	-0.0679
Z	23400001	23450000	23424519	1011	0.0235	0.0606	0.0382	-0.0519
Z	23450001	23500000	23474220	961	0.026	0.0587	0.0382	-0.0558
Z	23500001	23550000	23525682	715	0.036	0.0642	0.0443	-0.0678
Z	23550001	23600000	23573044	788	0.0428	0.0917	0.0602	-0.0611
Z	23600001	23650000	23627330	852	0.0329	0.0684	0.0453	-0.061
Z	23650001	23700000	23674651	1020	0.0319	0.0733	0.0474	-0.0566
Z	23700001	23750000	23725894	996	0.0376	0.0586	0.0423	-0.0693
Z	23750001	23800000	23773248	941	0.0452	0.075	0.0527	-0.072
Z	23800001	23850000	23826596	891	0.0324	0.0658	0.0438	-0.0623
Z	23850001	23900000	23874896	887	0.0353	0.0728	0.0483	-0.0624
Z	23900001	23950000	23925347	871	0.0333	0.0595	0.0411	-0.0665
Z	23950001	24000000	23981615	1015	0.0526	0.0847	0.0605	-0.0696
Z	24000001	24050000	24022089	1061	0.0771	0.079	0.0678	-0.0772
Z	24050001	24100000	24076620	799	0.047	0.0501	0.0418	-0.0823
Z	24100001	24150000	24125892	951	0.1088	0.1143	0.0963	-0.0805
Z	24150001	24200000	24173015	847	0.048	0.0689	0.0574	-0.0099
Z	24200001	24250000	24223799	991	0.1287	0.1388	0.1661	0.1165
Z	24250001	24300000	24274357	755	0.094	0.1096	0.1195	0.0864
Z	24300001	24350000	24325253	864	0.0981	0.1175	0.1285	0.0948
Z	24350001	24400000	24374149	931	0.058	0.0696	0.0792	0.1164
Z	24400001	24450000	24426057	839	0.0907	0.1065	0.1194	0.1032
Z	24450001	24500000	24474459	852	0.0449	0.0503	0.0567	0.0941
Z	24500001	24550000	24526118	853	0.1178	0.111	0.13	0.0693
Z	24550001	24600000	24574755	894	0.1283	0.1157	0.1219	-0.0003
Z	24600001	24650000	24625053	854	0.1541	0.1341	0.1619	0.0632
Z	24650001	24700000	24675195	973	0.0887	0.0768	0.0914	0.0542
Z	24700001	24750000	24724193	905	0.144	0.1394	0.1198	-0.0921
Z	24750001	24800000	24775550	813	0.1172	0.0659	0.1008	0.0523
Z	24800001	24850000	24826195	957	0.1257	0.1058	0.1327	0.0739
Z	24850001	24900000	24876709	1007	0.0077	0.0197	0.017	0.1156
Z	24900001	24950000	24922938	953	0.0153	0.0423	0.0355	0.1124
Z	24950001	25000000	24975943	750	0.0029	0.0019	0.0025	0.0204
Z	25000001	25050000	25022460	763	0.05	0.0017	0.032	0.1165
Z	25050001	25100000	25074617	732	0.1556	0.023	0.1069	0.0969
Z	25100001	25150000	25124167	752	0.183	0.1298	0.1715	0.0501
Z	25150001	25200000	25172129	698	0.0434	0.0125	0.0313	0.0615
Z	25200001	25250000	25226826	696	0.0753	0.0866	0.0714	-0.0684
Z	25250001	25300000	25274279	775	0.1514	0.1607	0.1338	-0.0843
Z	25300001	25350000	25324419	586	0.1193	0.1259	0.1055	-0.0826
Z	25350001	25400000	25375466	660	0.1145	0.1264	0.1103	-0.0482
Z	25400001	25450000	25426692	649	0.1034	0.1562	0.1531	0.0889
Z	25450001	25500000	25475470	717	0.0983	0.1117	0.1078	0.0144
Z	25500001	25550000	25523428	623	0.0421	0.1697	0.1411	0.1536
Z	25550001	25600000	25570791	502	0.0974	0.1506	0.1305	0.0277
Z	25600001	25650000	25604068	45	0.1408	0.3502	0.196	-0.1237
Z	25650001	25700000	25680931	334	0.2124	0.2576	0.2112	-0.0585
Z	25700001	25750000	25728392	495	0.1606	0.1284	0.1588	0.0512
Z	25750001	25800000	25775296	664	0.1435	0.141	0.1557	0.0492
Z	25800001	25850000	25824700	712	0.1714	0.1832	0.1847	0.0224
Z	25850001	25900000	25875574	767	0.1562	0.1821	0.1675	-0.0054
Z	25900001	25950000	25923263	833	0.1595	0.166	0.1761	0.0427
Z	25950001	26000000	25972510	663	0.1256	0.1419	0.1561	0.0834
Z	26000001	26050000	26025590	682	0.1382	0.1317	0.1283	-0.0275
Z	26050001	26100000	26072402	607	0.1434	0.1383	0.1596	0.0679
Z	26100001	26150000	26125238	596	0.1342	0.1342	0.1537	0.0734
Z	26150001	26200000	26174267	747	0.1103	0.0921	0.1128	0.0587
Z	26200001	26250000	26226327	640	0.1582	0.12	0.1492	0.0382
Z	26250001	26300000	26272623	625	0.08	0.1375	0.1239	0.0707
Z	26300001	26350000	26325662	500	0.1652	0.1944	0.1942	0.0419
Z	26350001	26400000	26375588	627	0.1321	0.0946	0.1231	0.0447
Z	26400001	26450000	26425644	682	0.1629	0.0505	0.1235	0.079
Z	26450001	26500000	26473963	681	0.1578	0.0697	0.1607	0.1838
Z	26500001	26550000	26524162	672	0.1891	0.1065	0.2657	0.3031
Z	26550001	26600000	26577501	699	0.1424	0.0686	0.1756	0.2659
Z	26600001	26650000	26625607	796	0.1813	0.0731	0.2051	0.2504
Z	26650001	26700000	26671060	643	0.1412	0.0792	0.1911	0.2859
Z	26700001	26750000	26725467	519	0.18	0.0952	0.2283	0.2645
Z	26750001	26800000	26773847	387	0.1742	0.0818	0.2037	0.2439
Z	26800001	26850000	26825086	462	0.1868	0.0925	0.2186	0.2357
Z	26850001	26900000	26875015	426	0.1956	0.1158	0.2463	0.241
Z	26900001	26950000	26926544	390	0.1732	0.0975	0.2009	0.209
Z	26950001	27000000	26973917	343	0.1687	0.1126	0.1342	-0.0258
Z	27000001	27050000	27025965	438	0.1865	0.0343	0.1253	0.0686
Z	27050001	27100000	27074206	290	0.1949	0.0034	0.123	0.1157
Z	27100001	27150000	27123651	174	0.1055	0.0058	0.0677	0.1056
Z	27150001	27200000	27185831	86	0.2025	0.0733	0.1439	0.0233
Z	27200001	27250000	27212942	63	0.1781	0.1059	0.1464	0.0164
Z	27250001	27300000	27277927	77	0.1576	0.0534	0.1119	0.032
Z	27300001	27350000	27313389	116	0.1257	0.0563	0.0924	0.0085
Z	27350001	27400000	27384459	64	0.2004	0.1551	0.1831	0.0162
Z	27400001	27450000	27428905	312	0.1807	0.0268	0.1211	0.0833
Z	27450001	27500000	27477758	410	0.1912	0.0493	0.1341	0.0593
Z	27500001	27550000	27524913	410	0.0729	0.0016	0.0462	0.1156
Z	27550001	27600000	27574271	334	0.088	0.009	0.0588	0.1041
Z	27600001	27650000	27627027	473	0.1452	0.0434	0.1044	0.055
Z	27650001	27700000	27672730	589	0.1227	0.0006	0.0765	0.1161
Z	27700001	27750000	27723139	567	0.0766	0.0461	0.0703	0.0739
Z	27750001	27800000	27775786	562	0.0	0.0	0.0	nan
Z	27800001	27850000	27821039	601	0.0009	0.0006	0.0008	0.0775
Z	27850001	27900000	27877496	462	0.0048	0.0033	0.0042	0.0221
Z	27900001	27950000	27925656	626	0.1318	0.0734	0.1149	0.0615
Z	27950001	28000000	27973411	431	0.0064	0.0039	0.0041	-0.1335
Z	28000001	28050000	28026271	615	0.0988	0.0548	0.0875	0.071
Z	28050001	28100000	28074855	781	0.147	0.0953	0.1724	0.1876
Z	28100001	28150000	28124381	517	0.0753	0.0722	0.1448	0.3443
Z	28150001	28200000	28175467	597	0.1676	0.2282	0.2092	0.0303
Z	28200001	28250000	28224175	436	0.1162	0.1378	0.1504	0.0916
Z	28250001	28300000	28276808	451	0.0324	0.1826	0.1322	0.1114
Z	28300001	28350000	28325658	441	0.0526	0.1646	0.1333	0.1104
Z	28350001	28400000	28372613	415	0.038	0.108	0.0796	0.0467
Z	28400001	28450000	28423629	286	0.0862	0.164	0.1289	0.0161
Z	28450001	28500000	28473922	332	0.0843	0.1313	0.1056	-0.0115
Z	28500001	28550000	28525007	221	0.0959	0.1517	0.1295	0.0242
Z	28550001	28600000	28579628	334	0.0238	0.1358	0.0989	0.1158
Z	28600001	28650000	28622830	371	0.0571	0.1995	0.1465	0.0716
Z	28650001	28700000	28675635	275	0.1845	0.2235	0.1942	-0.0269
Z	28700001	28750000	28726261	280	0.1052	0.1457	0.1233	-0.0093
Z	28750001	28800000	28772451	260	0.1303	0.1223	0.1229	-0.015
Z	28800001	28850000	28825400	286	0.0592	0.0918	0.0763	0.0059
Z	28850001	28900000	28876120	261	0.1683	0.1814	0.1701	-0.0151
Z	28900001	28950000	28921773	166	0.1454	0.2108	0.2005	0.0641
Z	28950001	29000000	28976936	222	0.069	0.1008	0.0887	0.0236
Z	29000001	29050000	29026303	256	0.0768	0.1083	0.092	-0.0033
Z	29050001	29100000	29076840	370	0.0969	0.1779	0.1569	0.072
Z	29100001	29150000	29125523	306	0.056	0.1919	0.1894	0.2236
Z	29150001	29200000	29177151	333	0.0739	0.186	0.2169	0.2674
Z	29200001	29250000	29224344	296	0.0365	0.0901	0.1048	0.2637
Z	29250001	29300000	29275464	286	0.028	0.0671	0.0773	0.2545
Z	29300001	29350000	29324996	280	0.0562	0.116	0.1355	0.2386
Z	29350001	29400000	29374452	325	0.0516	0.1596	0.1847	0.29
Z	29400001	29450000	29425356	352	0.0685	0.1616	0.1883	0.2575
Z	29450001	29500000	29477183	309	0.0346	0.0868	0.1044	0.2822
Z	29500001	29550000	29523102	253	0.0234	0.0747	0.0864	0.2939
Z	29550001	29600000	29575444	256	0.0299	0.1193	0.1395	0.3219
Z	29600001	29650000	29622718	252	0.0397	0.1176	0.1367	0.287
Z	29650001	29700000	29674799	228	0.0336	0.0696	0.0887	0.2818
Z	29700001	29750000	29726650	213	0.0348	0.0537	0.0603	0.1654
Z	29750001	29800000	29777179	287	0.0323	0.0832	0.0989	0.2802
Z	29800001	29850000	29824171	268	0.0266	0.0563	0.0656	0.2409
Z	29850001	29900000	29875884	286	0.0327	0.0599	0.0685	0.2072
Z	29900001	29950000	29925810	253	0.071	0.16	0.1879	0.2547
Z	29950001	30000000	29975207	330	0.0516	0.1067	0.1276	0.2504
Z	30000001	30050000	30024439	377	0.0269	0.0736	0.0787	0.2359
Z	30050001	30100000	30076131	504	0.0197	0.0591	0.0521	0.1493
Z	30100001	30150000	30125079	529	0.028	0.0855	0.0818	0.1942
Z	30150001	30200000	30176241	539	0.0194	0.0814	0.0703	0.1771
Z	30200001	30250000	30224284	446	0.0245	0.0857	0.071	0.1362
Z	30250001	30300000	30273802	377	0.0195	0.0893	0.065	0.0962
Z	30300001	30350000	30324532	463	0.0382	0.1382	0.1113	0.1252
Z	30350001	30400000	30374192	382	0.0298	0.1002	0.083	0.1311
Z	30400001	30450000	30427261	352	0.0245	0.0589	0.0427	0.0127
Z	30450001	30500000	30476113	425	0.0547	0.1525	0.1064	0.0147
Z	30500001	30550000	30525276	453	0.0601	0.166	0.1159	0.0136
Z	30550001	30600000	30575851	336	0.0387	0.1013	0.0721	0.0163
Z	30600001	30650000	30624209	258	0.0345	0.1328	0.1023	0.1085
Z	30650001	30700000	30674713	255	0.0458	0.1527	0.1418	0.1898
Z	30700001	30750000	30726389	332	0.0321	0.1465	0.1173	0.1461
Z	30750001	30800000	30775138	538	0.0535	0.213	0.163	0.1084
Z	30800001	30850000	30821779	477	0.0429	0.2363	0.1949	0.1775
Z	30850001	30900000	30877892	500	0.0587	0.1802	0.1274	0.035
Z	30900001	30950000	30922229	611	0.0632	0.189	0.1502	0.0944
Z	30950001	31000000	30970120	485	0.1064	0.238	0.1921	0.0595
Z	31000001	31050000	31027710	455	0.1142	0.2381	0.1794	0.0099
Z	31050001	31100000	31074497	778	0.0522	0.1489	0.1597	0.2429
Z	31100001	31150000	31126882	768	0.1448	0.18	0.184	0.0676
Z	31150001	31200000	31177389	705	0.1297	0.1992	0.2119	0.136
Z	31200001	31250000	31221994	548	0.1229	0.1596	0.1865	0.1488
Z	31250001	31300000	31278168	626	0.1214	0.1419	0.1635	0.1165
Z	31300001	31350000	31324939	672	0.0842	0.1421	0.1625	0.1921
Z	31350001	31400000	31374751	599	0.0959	0.177	0.2101	0.2276
Z	31400001	31450000	31425497	674	0.0879	0.0707	0.0723	-0.0504
Z	31450001	31500000	31474464	640	0.1069	0.1846	0.1871	0.134
Z	31500001	31550000	31523953	600	0.1147	0.1457	0.1648	0.1266
Z	31550001	31600000	31575661	845	0.1066	0.1707	0.1817	0.1449
Z	31600001	31650000	31624282	914	0.1371	0.1228	0.151	0.0813
Z	31650001	31700000	31675519	844	0.0487	0.1592	0.1235	0.093
Z	31700001	31750000	31725409	795	0.0422	0.1864	0.1331	0.0824
Z	31750001	31800000	31776410	1005	0.0973	0.1317	0.1243	0.0446
Z	31800001	31850000	31824039	958	0.1329	0.2095	0.1757	0.014
Z	31850001	31900000	31874076	874	0.0935	0.2052	0.1573	0.0283
Z	31900001	31950000	31924058	853	0.0409	0.1282	0.0918	0.045
Z	31950001	32000000	31976708	887	0.0784	0.1122	0.0905	-0.0284
Z	32000001	32050000	32023261	897	0.0989	0.21	0.1594	0.0171
Z	32050001	32100000	32073008	800	0.0403	0.1198	0.0801	0.0005
Z	32100001	32150000	32122708	641	0.0642	0.2033	0.1694	0.1267
Z	32150001	32200000	32174313	810	0.0433	0.0767	0.063	0.0269
Z	32200001	32250000	32220855	492	0.0386	0.0321	0.0333	-0.0332
Z	32250001	32300000	32274504	503	0.1001	0.1262	0.106	-0.0354
Z	32300001	32350000	32324190	620	0.1077	0.1078	0.0907	-0.0943
Z	32350001	32400000	32376530	528	0.0519	0.1517	0.1044	0.0137
Z	32400001	32450000	32426243	696	0.0181	0.1323	0.0823	0.0489
Z	32450001	32500000	32475398	635	0.0147	0.1588	0.0971	0.061
Z	32500001	32550000	32525116	615	0.0252	0.1452	0.0922	0.043
Z	32550001	32600000	32574096	519	0.0248	0.1431	0.0958	0.0713
Z	32600001	32650000	32624845	643	0.0337	0.1584	0.1157	0.1004
Z	32650001	32700000	32673713	528	0.0386	0.1717	0.1228	0.0837
Z	32700001	32750000	32724828	906	0.0453	0.1772	0.1249	0.0627
Z	32750001	32800000	32773829	856	0.015	0.0997	0.0581	0.0072
Z	32800001	32850000	32826393	742	0.0402	0.1613	0.1211	0.0993
Z	32850001	32900000	32876546	744	0.0495	0.1666	0.1401	0.1396
Z	32900001	32950000	32926378	777	0.0422	0.1497	0.1259	0.1457
Z	32950001	33000000	32975083	1014	0.0359	0.1204	0.099	0.1269
Z	33000001	33050000	33025194	991	0.0281	0.115	0.0957	0.1552
Z	33050001	33100000	33073812	945	0.0548	0.1464	0.1256	0.1196
Z	33100001	33150000	33124503	904	0.0321	0.1611	0.113	0.085
Z	33150001	33200000	33173993	696	0.0418	0.184	0.1263	0.0607
Z	33200001	33250000	33226674	722	0.0017	0.091	0.047	0.0071
Z	33250001	33300000	33275568	868	0.0281	0.1396	0.0903	0.0401
Z	33300001	33350000	33324142	803	0.0386	0.1494	0.1062	0.0664
Z	33350001	33400000	33376044	760	0.0291	0.1211	0.0941	0.1216
Z	33400001	33450000	33425303	870	0.0142	0.0873	0.0516	0.0085
Z	33450001	33500000	33474797	869	0.036	0.1393	0.0962	0.0506
Z	33500001	33550000	33523742	915	0.0175	0.0906	0.0615	0.07
Z	33550001	33600000	33573567	710	0.0198	0.1108	0.0695	0.034
Z	33600001	33650000	33626980	906	0.0089	0.0864	0.0535	0.0626
Z	33650001	33700000	33673257	754	0.0832	0.0807	0.0771	-0.0336
Z	33700001	33750000	33728106	796	0.1089	0.094	0.1043	0.0148
Z	33750001	33800000	33774273	791	0.091	0.0031	0.0476	0.0066
Z	33800001	33850000	33825595	629	0.0984	0.0019	0.05	-0.0019
Z	33850001	33900000	33876130	661	0.0846	0.0054	0.0442	-0.0093
Z	33900001	33950000	33924688	707	0.0808	0.0	0.0402	-0.0018
Z	33950001	34000000	33974629	737	0.0941	0.0041	0.0489	-0.0019
Z	34000001	34050000	34024538	611	0.0259	0.0012	0.0133	-0.0102
Z	34050001	34100000	34075807	666	0.0464	0.0023	0.0243	-0.0006
Z	34100001	34150000	34125616	722	0.0872	0.0092	0.0474	-0.0093
Z	34150001	34200000	34175014	865	0.0877	0.0059	0.0466	-0.0019
Z	34200001	34250000	34222298	772	0.1075	0.0049	0.0558	-0.0039
Z	34250001	34300000	34274566	620	0.1176	0.0366	0.0735	-0.0265
Z	34300001	34350000	34329199	524	0.2235	0.1577	0.1733	-0.052
Z	34350001	34400000	34351680	20	0.2172	0.2911	0.2381	-0.0356
Z	34400001	34450000	34427579	507	0.1651	0.0906	0.1169	-0.0487
Z	34450001	34500000	34475919	803	0.0875	0.0012	0.0442	-0.0022
Z	34500001	34550000	34524600	914	0.0937	0.0	0.0469	0.0
Z	34550001	34600000	34575066	956	0.0632	0.0043	0.0331	-0.0107
Z	34600001	34650000	34625377	955	0.104	0.0075	0.055	-0.0067
Z	34650001	34700000	34676221	937	0.0855	0.003	0.044	-0.0031
Z	34700001	34750000	34725224	887	0.0782	0.0017	0.0398	-0.0019
Z	34750001	34800000	34774170	779	0.07	0.0011	0.0357	0.0018
Z	34800001	34850000	34825314	926	0.0878	0.0087	0.0477	-0.0066
Z	34850001	34900000	34873934	1017	0.0763	0.0037	0.0395	-0.007
Z	34900001	34950000	34925407	861	0.0833	0.0003	0.0416	-0.0019
Z	34950001	35000000	34973806	919	0.1347	0.1111	0.1084	-0.0686
Z	35000001	35050000	35024763	796	0.1217	0.0945	0.0957	-0.0667
Z	35050001	35100000	35073649	758	0.1244	0.0624	0.0844	-0.0556
Z	35100001	35150000	35126447	698	0.109	0.0671	0.0796	-0.0553
Z	35150001	35200000	35172243	747	0.0668	0.0012	0.0339	-0.0026
Z	35200001	35250000	35225685	741	0.1146	0.0447	0.0734	-0.0443
Z	35250001	35300000	35274188	781	0.0545	0.0065	0.0302	-0.0056
Z	35300001	35350000	35324468	713	0.1376	0.1055	0.108	-0.0646
Z	35350001	35400000	35376681	715	0.1483	0.103	0.1122	-0.062
Z	35400001	35450000	35426101	801	0.1501	0.1388	0.1257	-0.076
Z	35450001	35500000	35475332	670	0.1311	0.1207	0.1112	-0.068
Z	35500001	35550000	35525473	622	0.102	0.0619	0.0743	-0.0532
Z	35550001	35600000	35577425	715	0.1381	0.0649	0.0922	-0.0523
Z	35600001	35650000	35626515	893	0.0738	0.0278	0.0469	-0.0439
Z	35650001	35700000	35673052	762	0.1186	0.0726	0.0857	-0.06
Z	35700001	35750000	35724288	824	0.1553	0.1245	0.1244	-0.0645
Z	35750001	35800000	35774443	688	0.1039	0.0663	0.0766	-0.0573
Z	35800001	35850000	35824201	790	0.1325	0.1112	0.1058	-0.0774
Z	35850001	35900000	35874204	637	0.1602	0.1266	0.1261	-0.0705
Z	35900001	35950000	35924354	534	0.0789	0.0704	0.0654	-0.0722
Z	35950001	36000000	35976232	536	0.0832	0.0654	0.0659	-0.0657
Z	36000001	36050000	36025116	562	0.1193	0.1076	0.1006	-0.0662
Z	36050001	36100000	36075655	621	0.117	0.0744	0.0854	-0.0621
Z	36100001	36150000	36124817	736	0.1707	0.145	0.1389	-0.07
Z	36150001	36200000	36173668	589	0.1128	0.0797	0.0862	-0.0607
Z	36200001	36250000	36227412	438	0.0632	0.0503	0.0498	-0.0721
Z	36250001	36300000	36276915	540	0.1124	0.0829	0.0877	-0.0589
Z	36300001	36350000	36325204	608	0.086	0.0023	0.0439	-0.0031
Z	36350001	36400000	36374455	548	0.0863	0.0306	0.0539	-0.0449
Z	36400001	36450000	36424689	540	0.1318	0.1057	0.1045	-0.0701
Z	36450001	36500000	36476465	564	0.1428	0.1215	0.1167	-0.0684
Z	36500001	36550000	36525626	608	0.1466	0.1233	0.1186	-0.071
Z	36550001	36600000	36571875	597	0.1137	0.083	0.0872	-0.0657
Z	36600001	36650000	36626112	593	0.1173	0.0977	0.0952	-0.0665
Z	36650001	36700000	36674236	669	0.0875	0.0408	0.0589	-0.0465
Z	36700001	36750000	36725016	741	0.1176	0.1063	0.0986	-0.0695
Z	36750001	36800000	36776427	902	0.0798	0.0569	0.0614	-0.059
Z	36800001	36850000	36823593	908	0.088	0.0152	0.0495	-0.0228
Z	36850001	36900000	36875182	950	0.1359	0.102	0.1069	-0.0588
Z	36900001	36950000	36925353	831	0.086	0.0127	0.0477	-0.0191
Z	36950001	37000000	36976575	840	0.118	0.0677	0.0838	-0.056
Z	37000001	37050000	37025160	885	0.117	0.0985	0.0932	-0.0793
Z	37050001	37100000	37075741	766	0.1064	0.1098	0.0934	-0.0798
Z	37100001	37150000	37124098	754	0.1167	0.1223	0.1049	-0.0715
Z	37150001	37200000	37175949	710	0.0951	0.0787	0.0744	-0.0855
Z	37200001	37250000	37224986	819	0.0561	0.0635	0.0519	-0.0776
Z	37250001	37300000	37275515	786	0.1314	0.0822	0.0959	-0.0589
Z	37300001	37350000	37325957	855	0.1127	0.0473	0.0735	-0.0465
Z	37350001	37400000	37375054	929	0.0392	0.0345	0.0331	-0.0587
Z	37400001	37450000	37425124	884	0.1403	0.0586	0.0929	-0.0373
Z	37450001	37500000	37476615	613	0.1189	0.0015	0.0602	-0.0005
Z	37500001	37550000	37527832	944	0.1264	0.0832	0.0939	-0.0601
Z	37550001	37600000	37575350	993	0.1409	0.1163	0.1118	-0.0766
Z	37600001	37650000	37623746	875	0.1131	0.0714	0.0822	-0.063
Z	37650001	37700000	37673891	677	0.1267	0.088	0.0958	-0.0624
