scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
1,8600001,8650000,8626018,755,231,1.602,2.1415,-0.1441,-0.0583,-0.0443
1,8650001,8700000,8672908,711,362,3.2108,5.0321,-0.221,-0.2346,-0.1199
1,8700001,8750000,8726931,940,398,3.0019,3.5078,-0.0777,-0.08,-0.0454
1,8750001,8800000,8775807,1104,521,4.1502,4.4692,-0.037,-0.0238,-0.0168
1,8800001,8850000,8823738,1000,405,4.6833,4.1933,0.0552,0.0309,0.0199
1,8850001,8900000,8873494,738,363,3.1763,3.4508,-0.0414,-0.0165,-0.0109
1,8900001,8950000,8924528,852,343,3.0342,5.2105,-0.264,-0.1185,-0.0718
1,8950001,9000000,8973889,737,291,4.4763,4.1315,0.0401,0.0412,0.0271
1,9000001,9050000,9024720,662,261,3.3065,1.4527,0.3895,0.2555,0.2108
1,9050001,9100000,9072160,643,267,9.5433,2.0158,0.6512,0.3317,0.314
1,9100001,9150000,9121961,550,264,0.8102,0.2204,0.5723,0.0888,0.0711
1,9150001,9200000,9175744,573,243,0.2809,0.6003,-0.3625,-0.0712,-0.0606
1,9200001,9250000,9223901,677,204,0.5424,0.4723,0.0691,0.014,0.0123
1,9250001,9300000,9274882,616,146,0.1987,1.724,-0.7934,-0.1762,-0.1468
1,9300001,9350000,9323239,679,236,5.2325,2.1818,0.4115,0.2145,0.1861
1,9350001,9400000,9372986,462,175,1.1067,0.4112,0.4582,0.0335,0.032
1,9400001,9450000,9425771,551,174,1.1339,0.4559,0.4265,0.0807,0.0742
1,9450001,9500000,9475868,559,204,1.5837,1.4174,0.0554,0.0242,0.0179
1,9500001,9550000,9531108,741,421,10.1754,9.5309,0.0327,0.0361,0.0243
1,9550001,9600000,9573039,967,454,3.8918,2.8218,0.1594,0.0978,0.0655
1,9600001,9650000,9624580,652,322,3.9448,2.364,0.2506,0.1902,0.1228
1,9650001,9700000,9674268,645,379,3.5802,5.4773,-0.2094,-0.1096,-0.0597
1,9700001,9750000,9726448,785,385,5.9554,6.2072,-0.0207,-0.012,-0.0057
1,9750001,9800000,9775719,832,396,4.91,2.5744,0.3121,0.1344,0.0981
1,9800001,9850000,9824418,892,451,4.7091,4.7735,-0.0068,-0.0039,-0.0026
1,9850001,9900000,9875445,859,354,5.7057,4.0589,0.1687,0.072,0.0585
1,9900001,9950000,9925253,1116,458,7.8874,6.9343,0.0643,0.0566,0.0378
1,9950001,10000000,9973624,893,380,4.6546,6.0849,-0.1332,-0.0856,-0.0618
1,10000001,10050000,10023391,793,390,5.2833,5.4961,-0.0197,-0.0094,-0.0068
1,10050001,10100000,10074333,735,324,7.5613,2.1069,0.5642,0.3878,0.2592
1,10100001,10150000,10123064,717,314,2.9826,1.8247,0.2409,0.0845,0.0628
1,10150001,10200000,10174156,454,199,0.9867,2.059,-0.3521,-0.1107,-0.0832
1,10200001,10250000,10227595,682,296,3.7687,2.5815,0.1869,0.055,0.0476
1,10250001,10300000,10275086,715,274,2.532,0.5047,0.6676,0.0774,0.0744
1,10300001,10350000,10326844,717,294,3.1698,3.8228,-0.0934,-0.0324,-0.0267
1,10350001,10400000,10375086,882,389,9.8989,13.3571,-0.1487,-0.1353,-0.0858
1,10400001,10450000,10423561,843,304,4.6524,2.3168,0.3351,0.1812,0.108
1,10450001,10500000,10475132,721,279,5.2796,4.9693,0.0303,0.0351,0.0183
1,10500001,10550000,10524234,959,381,2.0468,2.1654,-0.0282,-0.0042,-0.0032
1,10550001,10600000,10575941,843,349,0.7312,4.8611,-0.7385,-0.2015,-0.1296
1,10600001,10650000,10624248,893,309,4.0705,7.6336,-0.3044,-0.3235,-0.1685
1,10650001,10700000,10673903,717,328,2.1509,2.9517,-0.157,-0.0912,-0.0553
1,10700001,10750000,10727452,728,338,2.0583,8.7107,-0.6177,-0.6098,-0.2946
1,10750001,10800000,10774278,636,199,0.5945,2.7013,-0.6393,-0.6006,-0.1766
1,10800001,10850000,10823301,463,235,2.0118,7.8868,-0.5935,-0.8303,-0.2761
1,10850001,10900000,10876268,491,176,3.2037,1.7651,0.2895,0.1907,0.1353
1,10900001,10950000,10927527,723,337,3.1041,2.5984,0.0887,0.068,0.0409
1,10950001,11000000,10975431,1026,467,7.5856,6.1137,0.1074,0.0514,0.0462
1,11000001,11050000,11025417,1045,498,9.5632,7.0987,0.1479,0.077,0.0611
1,11050001,11100000,11074313,978,466,8.2007,5.7941,0.172,0.1099,0.088
1,11100001,11150000,11124704,797,246,1.0213,1.2153,-0.0867,-0.0174,-0.0145
1,11150001,11200000,11174928,1030,397,4.7919,3.8032,0.115,0.0477,0.0409
1,11200001,11250000,11223365,1024,514,6.6059,8.3631,-0.1174,-0.0877,-0.0491
1,11250001,11300000,11274838,961,436,13.7741,3.8118,0.5665,0.3358,0.2393
1,11300001,11350000,11324835,1009,414,11.2654,6.3236,0.281,0.2334,0.15
1,11350001,11400000,11374980,790,237,4.4632,2.8897,0.214,0.0748,0.0645
1,11400001,11450000,11426967,961,312,4.2326,3.6307,0.0765,0.0479,0.0367
1,11450001,11500000,11474804,1370,526,7.157,8.7744,-0.1015,-0.0704,-0.0387
1,11500001,11550000,11524104,1413,584,2.2597,15.4717,-0.7451,-2.4605,-0.3124
1,11550001,11600000,11573887,1439,558,4.4059,11.8181,-0.4569,-0.5751,-0.1809
1,11600001,11650000,11623724,1202,454,2.3749,5.7572,-0.4159,-0.2139,-0.1047
1,11650001,11700000,11673845,1191,450,4.5182,4.712,-0.021,-0.007,-0.005
1,11700001,11750000,11725192,1128,442,5.4153,4.995,0.0404,0.0443,0.0205
1,11750001,11800000,11774607,1134,480,7.4334,7.0877,0.0238,0.0157,0.009
1,11800001,11850000,11825014,1139,462,7.7465,7.9224,-0.0112,-0.014,-0.0068
1,11850001,11900000,11874392,1125,467,4.6507,8.3162,-0.2827,-0.3821,-0.1857
1,11900001,11950000,11923000,1285,615,7.1686,15.126,-0.3569,-0.5028,-0.2071
1,11950001,12000000,11973258,1215,441,7.6242,6.979,0.0442,0.0156,0.0131
1,12000001,12050000,12026093,1234,484,4.3703,5.2078,-0.0874,-0.0435,-0.0292
1,12050001,12100000,12074492,1056,420,6.2357,3.3283,0.304,0.1527,0.129
1,12100001,12150000,12124872,1101,432,3.6609,4.7948,-0.1341,-0.1531,-0.0484
1,12150001,12200000,12175055,1027,413,3.5975,12.6878,-0.5582,-0.7924,-0.3118
1,12200001,12250000,12225667,1133,444,5.1633,5.0604,0.0101,0.0048,0.0028
1,12250001,12300000,12274458,1147,473,10.4589,4.0333,0.4434,0.1942,0.149
1,12300001,12350000,12325343,1083,445,6.0797,5.6491,0.0367,0.021,0.012
1,12350001,12400000,12376003,1168,453,7.7329,13.6819,-0.2778,-0.4361,-0.1952
1,12400001,12450000,12424946,1079,318,3.2797,4.6146,-0.1691,-0.0614,-0.0483
1,12450001,12500000,12474612,1079,352,7.5937,9.4646,-0.1097,-0.0988,-0.0462
1,12500001,12550000,12526319,967,428,4.5681,5.052,-0.0503,-0.0257,-0.0155
1,12550001,12600000,12576611,1390,615,8.0994,14.1734,-0.2727,-0.2188,-0.1116
1,12600001,12650000,12624972,1282,555,7.8529,8.2325,-0.0236,-0.0164,-0.0086
1,12650001,12700000,12676438,1456,539,8.0262,7.6165,0.0262,0.0104,0.0078
1,12700001,12750000,12725147,1563,493,13.3335,8.4124,0.2263,0.1429,0.0783
1,12750001,12800000,12774234,1368,494,10.9875,5.3334,0.3464,0.1292,0.0963
1,12800001,12850000,12824897,1405,528,6.2002,6.6911,-0.0381,-0.0228,-0.013
1,12850001,12900000,12874173,1357,501,4.6858,9.356,-0.3326,-0.3159,-0.1375
1,12900001,12950000,12926273,1269,396,3.5991,4.4734,-0.1083,-0.0693,-0.0297
1,12950001,13000000,12973686,1172,409,4.5436,7.2206,-0.2276,-0.1047,-0.0724
1,13000001,13050000,13027569,1221,468,5.6281,4.6487,0.0953,0.0157,0.0132
1,13050001,13100000,13074223,1440,482,7.0176,9.0065,-0.1241,-0.0444,-0.0277
1,13100001,13150000,13125547,1385,484,8.632,3.7453,0.3948,0.1317,0.1001
1,13150001,13200000,13174792,1209,501,8.1686,11.584,-0.1729,-0.1197,-0.0552
1,13200001,13250000,13225798,1275,585,7.8971,9.2958,-0.0814,-0.0416,-0.0258
1,13250001,13300000,13275624,1450,690,8.8503,7.0291,0.1147,0.0468,0.0316
1,13300001,13350000,13326139,1501,704,10.1549,9.4055,0.0383,0.0166,0.0111
1,13350001,13400000,13373935,1452,699,6.9545,4.4434,0.2203,0.1014,0.0635
1,13400001,13450000,13425958,1407,617,4.6177,6.4526,-0.1657,-0.0942,-0.0454
1,13450001,13500000,13476011,1551,623,8.3041,8.6546,-0.0207,-0.01,-0.0056
1,13500001,13550000,13525184,1650,537,7.2228,7.2746,-0.0036,-0.0025,-0.0013
1,13550001,13600000,13573707,1497,469,5.3398,5.2002,0.0133,0.0067,0.0039
1,13600001,13650000,13625029,1208,425,6.5247,5.771,0.0613,0.0437,0.0241
1,13650001,13700000,13675403,1269,467,14.7915,6.8644,0.366,0.2305,0.1593
1,13700001,13750000,13724717,1129,396,5.8,2.5685,0.3861,0.1698,0.1372
1,13750001,13800000,13774971,1079,375,8.1901,6.4285,0.1205,0.0927,0.0484
1,13800001,13850000,13826030,1215,371,13.6763,5.7907,0.4051,0.2732,0.1883
1,13850001,13900000,13874633,1217,316,9.4399,5.5085,0.263,0.2512,0.1188
1,13900001,13950000,13925762,959,283,11.2442,1.1219,0.8186,0.3428,0.263
1,13950001,14000000,13976427,1107,297,6.588,2.2308,0.4941,0.2341,0.1178
1,14000001,14050000,14023883,1385,336,12.5079,2.3827,0.68,0.331,0.2534
1,14050001,14100000,14075198,1272,403,4.4118,2.9606,0.1968,0.1244,0.0858
1,14100001,14150000,14125591,1364,436,5.1196,5.6963,-0.0533,-0.018,-0.0107
1,14150001,14200000,14175134,1267,463,9.9605,10.4343,-0.0232,-0.017,-0.0078
1,14200001,14250000,14223810,1292,456,6.8359,11.7753,-0.2654,-0.1281,-0.0774
1,14250001,14300000,14274775,1110,377,3.5563,9.0031,-0.4337,-0.2551,-0.1207
1,14300001,14350000,14325599,1212,353,18.2296,2.5789,0.7521,0.2967,0.2281
1,14350001,14400000,14376046,1284,391,6.3729,9.3911,-0.1915,-0.057,-0.0391
1,14400001,14450000,14426020,1295,427,8.9793,8.8737,0.0059,0.003,0.0019
1,14450001,14500000,14475208,1207,388,4.2603,3.7766,0.0602,0.018,0.0125
1,14500001,14550000,14524239,1270,514,14.6703,9.1453,0.232,0.1376,0.0717
1,14550001,14600000,14573716,1243,459,10.2472,7.7356,0.1397,0.0996,0.0455
1,14600001,14650000,14625732,1190,436,10.2815,5.8858,0.2719,0.1303,0.0829
1,14650001,14700000,14675238,1173,392,5.6297,4.1788,0.1479,0.0642,0.0413
1,14700001,14750000,14724586,1179,418,3.9317,3.6673,0.0348,0.0172,0.0104
1,14750001,14800000,14775877,950,295,6.4656,5.2321,0.1055,0.0773,0.0442
1,14800001,14850000,14823301,1038,313,3.1995,6.3962,-0.3331,-0.1447,-0.1125
1,14850001,14900000,14874626,1372,477,9.2474,10.6383,-0.0699,-0.0405,-0.0234
1,14900001,14950000,14924497,1391,452,9.0412,8.0567,0.0576,0.0297,0.0198
1,14950001,15000000,14974847,1498,513,6.16,8.2362,-0.1442,-0.0731,-0.0421
1,15000001,15050000,15025145,1452,534,9.552,10.4065,-0.0428,-0.026,-0.0159
1,15050001,15100000,15075433,1320,448,7.9248,5.1536,0.2119,0.0863,0.0591
1,15100001,15150000,15123974,1448,478,10.5503,8.381,0.1146,0.0654,0.037
1,15150001,15200000,15174200,1257,519,14.5572,13.1474,0.0509,0.035,0.0221
1,15200001,15250000,15226250,1542,729,13.5178,15.9651,-0.083,-0.0652,-0.0377
1,15250001,15300000,15274859,1461,572,13.3455,11.9813,0.0539,0.0352,0.0221
1,15300001,15350000,15325127,1414,583,14.0685,8.884,0.2259,0.1339,0.0939
1,15350001,15400000,15374437,1287,464,11.9333,11.7157,0.0092,0.0062,0.0037
1,15400001,15450000,15423999,1089,485,7.6589,12.5627,-0.2425,-0.3206,-0.1356
1,15450001,15500000,15474158,1424,544,9.3347,12.695,-0.1525,-0.0803,-0.0452
1,15500001,15550000,15523748,1362,456,12.2202,8.3541,0.1879,0.1736,0.0997
