scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Z,25850001,25900000,25875574,767,222,13.513,13.5419,-0.0011,-0.0006,-0.0004
Z,25900001,25950000,25923263,833,312,7.369,16.746,-0.3888,-0.0923,-0.0659
Z,25950001,26000000,25972510,663,269,3.9599,1.8951,0.3527,0.066,0.0552
Z,26000001,26050000,26025590,682,261,18.031,11.3958,0.2255,0.0848,0.0788
Z,26050001,26100000,26072402,607,223,6.2562,6.1662,0.0072,0.0016,0.0013
Z,26100001,26150000,26125238,596,255,2.4753,1.8191,0.1528,0.0449,0.0148
Z,26150001,26200000,26174267,747,280,0.7209,0.087,0.7847,-0.2969,0.0141
Z,26200001,26250000,26226327,640,266,1.1173,0.8395,0.142,0.0142,0.009
Z,26250001,26300000,26272623,625,238,3.839,5.464,-0.1747,-0.0475,-0.0294
Z,26300001,26350000,26325662,500,181,3.2935,13.5111,-0.608,-0.2789,-0.1834
Z,26350001,26400000,26375588,627,120,0.4583,9.4861,-0.9078,-0.8136,-0.3891
Z,26400001,26450000,26425644,682,185,3.4167,5.1389,-0.2013,-0.0502,-0.0305
Z,26450001,26500000,26473963,681,247,9.1744,5.7114,0.2326,0.0433,0.0357
Z,26500001,26550000,26524162,672,273,20.2076,21.4529,-0.0299,-0.0137,-0.0102
Z,26550001,26600000,26577501,699,263,10.287,15.9769,-0.2166,-0.0676,-0.0538
Z,26600001,26650000,26625607,796,205,2.8333,4.5556,-0.2331,-0.048,-0.0311
Z,26650001,26700000,26671060,643,215,7.5308,19.3671,-0.44,-0.2666,-0.1924
Z,26700001,26750000,26725467,519,185,3.571,15.9414,-0.634,-0.2713,-0.191
Z,26750001,26800000,26773847,387,134,0.7022,8.841,-0.8528,-0.2677,-0.1859
Z,26800001,26850000,26825086,462,172,1.6451,0.9506,0.2675,0.0103,0.0091
Z,26850001,26900000,26875015,426,152,3.358,1.8951,0.2785,0.0594,0.0399
Z,26900001,26950000,26926544,390,169,0.9753,2.8086,-0.4845,-0.0706,-0.0418
Z,26950001,27000000,26973917,343,158,0.0864,3.1535,-0.9467,-0.0686,-0.0561
Z,27000001,27050000,27025965,438,226,2.3244,1.2437,0.3029,0.0146,0.0139
Z,27050001,27100000,27074206,290,127,1.1759,0.1296,0.8014,0.0203,0.0202
Z,27100001,27150000,27123651,174,34,0.1111,0.0,1.0,0.0123,0.0119
Z,27150001,27200000,27185831,86,10,0.1641,0.0703,0.4,0.0608,0.0548
Z,27200001,27250000,27212942,63,12,0.1944,0.3056,-0.2222,-0.1047,-0.0917
Z,27250001,27300000,27277927,77,13,1.2407,0.0185,0.9706,0.509,0.509
Z,27300001,27350000,27313389,116,11,0.0262,0.0077,0.5455,0.0114,0.008
Z,27350001,27400000,27384459,64,12,0.1404,0.0849,0.2466,0.043,0.0392
Z,27400001,27450000,27428905,312,56,0.402,0.1937,0.3497,0.0401,0.012
Z,27450001,27500000,27477758,410,119,0.3194,0.0,1.0,0.0176,0.0076
Z,27500001,27550000,27524913,410,107,2.9005,5.8333,-0.3358,-0.106,-0.0748
Z,27550001,27600000,27574271,334,117,0.25,13.6944,-0.9641,-1.5347,-0.5419
Z,27600001,27650000,27627027,473,139,4.2463,7.5022,-0.2771,-0.1211,-0.0797
Z,27650001,27700000,27672730,589,183,1.5482,43.1941,-0.9308,-3.1593,-0.7381
Z,27700001,27750000,27723139,567,219,0.8333,16.5764,-0.9043,-0.5902,-0.1943
Z,27750001,27800000,27775786,562,190,2.8009,0.2315,0.8473,0.0499,0.0399
Z,27800001,27850000,27821039,601,177,1.1235,14.0818,-0.8522,-0.6511,-0.3812
Z,27850001,27900000,27877496,462,113,0.0,1.7897,-1.0,-0.0858,-0.0784
Z,27900001,27950000,27925656,626,189,0.2951,0.0382,0.7708,0.0248,0.0077
Z,27950001,28000000,27973411,431,192,6.0515,16.7443,-0.4691,-0.2069,-0.1125
Z,28000001,28050000,28026271,615,244,5.0312,33.1602,-0.7365,-0.8398,-0.3885
Z,28050001,28100000,28074855,781,258,1.0691,8.326,-0.7724,-0.3824,-0.1799
Z,28100001,28150000,28124381,517,165,0.6049,4.6605,-0.7702,-0.5062,-0.2733
Z,28150001,28200000,28175467,597,221,9.5214,10.4115,-0.0447,-0.0319,-0.0219
Z,28200001,28250000,28224175,436,110,7.8989,1.5517,0.6716,0.5533,0.3724
Z,28250001,28300000,28276808,451,142,6.1367,19.0891,-0.5135,-0.6694,-0.3561
Z,28300001,28350000,28325658,441,94,2.544,7.6759,-0.5022,-0.275,-0.1783
Z,28350001,28400000,28372613,415,83,3.6944,6.1389,-0.2486,-0.1294,-0.1017
Z,28400001,28450000,28423629,286,123,0.6914,10.5108,-0.8766,-0.7173,-0.3978
Z,28450001,28500000,28473922,332,147,0.2708,4.2847,-0.8811,-0.3221,-0.2112
Z,28500001,28550000,28525007,221,104,0.7593,3.3148,-0.6273,-0.2867,-0.1712
Z,28550001,28600000,28579628,334,172,0.6019,7.2037,-0.8458,-0.9419,-0.3849
Z,28600001,28650000,28622830,371,120,1.8673,2.4784,-0.1406,-0.0351,-0.0233
Z,28650001,28700000,28675635,275,127,1.0918,3.7261,-0.5468,-0.2249,-0.1089
Z,28700001,28750000,28726261,280,111,2.0,0.0,1.0,0.1051,0.0821
Z,28750001,28800000,28772451,260,119,0.0,3.213,-1.0,-0.233,-0.1399
Z,28800001,28850000,28825400,286,125,0.0,0.0,nan,0.0,0.0
Z,28850001,28900000,28876120,261,139,0.3368,0.0,1.0,0.0428,0.0168
Z,28900001,28950000,28921773,166,97,0.7326,0.055,0.8602,0.0547,0.0326
Z,28950001,29000000,28976936,222,77,0.7076,0.9228,-0.132,-0.0185,-0.0142
Z,29000001,29050000,29026303,256,63,0.1049,3.7623,-0.9457,-0.3637,-0.2309
Z,29050001,29100000,29076840,370,88,0.7083,1.9861,-0.4742,-0.0871,-0.0618
Z,29100001,29150000,29125523,306,68,1.923,7.9242,-0.6094,-0.3448,-0.2187
Z,29150001,29200000,29177151,333,109,2.8469,3.771,-0.1396,-0.0201,-0.0168
Z,29200001,29250000,29224344,296,135,8.7099,0.0386,0.9912,0.1281,0.1179
Z,29250001,29300000,29275464,286,105,2.5556,0.5556,0.6429,0.0731,0.0562
Z,29300001,29350000,29324996,280,87,0.7899,1.1559,-0.1881,-0.0227,-0.012
Z,29350001,29400000,29374452,325,99,14.2948,0.8596,0.8866,0.5349,0.3331
Z,29400001,29450000,29425356,352,107,3.5103,0.9764,0.5647,0.1099,0.0666
Z,29450001,29500000,29477183,309,73,1.2776,0.1399,0.8026,0.0443,0.0363
Z,29500001,29550000,29523102,253,66,1.1177,0.0,1.0,0.051,0.0401
Z,29550001,29600000,29575444,256,80,0.6181,0.0,1.0,0.0428,0.0239
Z,29600001,29650000,29622718,252,63,1.3467,0.0874,0.878,0.0617,0.0468
Z,29650001,29700000,29674799,228,80,2.2211,0.3302,0.7411,0.0873,0.0657
Z,29700001,29750000,29726650,213,66,0.9551,0.5019,0.311,0.0534,0.0253
Z,29750001,29800000,29777179,287,78,3.7185,0.2033,0.8963,0.1152,0.1017
Z,29800001,29850000,29824171,268,87,3.0205,0.2083,0.871,0.1254,0.1028
Z,29850001,29900000,29875884,286,53,0.1886,0.029,0.7333,0.0435,0.0199
Z,29900001,29950000,29925810,253,83,0.4583,0.0,1.0,0.0702,0.0206
Z,29950001,30000000,29975207,330,91,1.3588,0.0,1.0,0.0508,0.0334
Z,30000001,30050000,30024439,377,130,0.5173,0.5617,-0.0412,-0.0039,-0.0028
Z,30050001,30100000,30076131,504,96,1.6461,1.0581,0.2174,0.0362,0.0252
Z,30100001,30150000,30125079,529,125,2.5616,1.3292,0.3168,0.0683,0.0422
Z,30150001,30200000,30176241,539,133,6.8919,1.6009,0.623,0.1921,0.1286
Z,30200001,30250000,30224284,446,118,5.0613,0.6738,0.765,0.1469,0.109
Z,30250001,30300000,30273802,377,69,3.1682,1.6265,0.3215,0.0789,0.0527
Z,30300001,30350000,30324532,463,83,0.2747,1.4858,-0.6879,-0.3175,-0.1016
Z,30350001,30400000,30374192,382,109,1.3156,5.5725,-0.618,-0.4901,-0.1873
Z,30400001,30450000,30427261,352,132,0.0463,1.5741,-0.9429,-0.2006,-0.1495
Z,30450001,30500000,30476113,425,100,2.0132,8.0856,-0.6013,-0.7996,-0.3973
Z,30500001,30550000,30525276,453,155,2.6188,7.3758,-0.476,-0.658,-0.3579
Z,30550001,30600000,30575851,336,123,1.637,5.4078,-0.5353,-0.1401,-0.116
Z,30600001,30650000,30624209,258,91,0.4043,8.5409,-0.9096,-0.5258,-0.2839
Z,30650001,30700000,30674713,255,120,1.9043,3.2377,-0.2593,-0.071,-0.0405
Z,30700001,30750000,30726389,332,165,1.6174,0.122,0.8597,0.052,0.0402
Z,30750001,30800000,30775138,538,271,2.0556,4.4091,-0.3641,-0.0619,-0.0383
Z,30800001,30850000,30821779,477,190,5.8187,19.9238,-0.5479,-0.5656,-0.3362
Z,30850001,30900000,30877892,500,257,5.814,2.9367,0.3288,0.1,0.0303
Z,30900001,30950000,30922229,611,205,1.8958,18.0606,-0.81,-0.5596,-0.3028
Z,30950001,31000000,30970120,485,214,6.5809,7.482,-0.0641,-0.017,-0.0123
Z,31000001,31050000,31027710,455,261,2.5207,3.2668,-0.1289,-0.0424,-0.0332
Z,31050001,31100000,31074497,778,398,24.0344,9.6286,0.4279,0.1535,0.1267
Z,31100001,31150000,31126882,768,276,2.984,12.3798,-0.6115,-0.3369,-0.1945
Z,31150001,31200000,31177389,705,310,4.9301,21.8084,-0.6312,-0.2801,-0.1955
Z,31200001,31250000,31221994,548,216,0.987,4.0581,-0.6087,-0.4108,-0.1549
Z,31250001,31300000,31278168,626,218,0.0729,0.0104,0.75,0.0108,0.0041
Z,31300001,31350000,31324939,672,219,0.7402,0.8953,-0.0948,-0.0134,-0.0098
Z,31350001,31400000,31374751,599,134,1.4745,0.625,0.4046,0.0364,0.0307
Z,31400001,31450000,31425497,674,154,4.1599,2.0082,0.3488,0.0499,0.0432
Z,31450001,31500000,31474464,640,201,3.2546,7.6227,-0.4016,-0.13,-0.0849
Z,31500001,31550000,31523953,600,166,7.3433,8.5238,-0.0744,-0.037,-0.0274
Z,31550001,31600000,31575661,845,311,7.045,8.3037,-0.082,-0.0312,-0.0226
Z,31600001,31650000,31624282,914,284,11.1552,23.1217,-0.3491,-0.3048,-0.1853
Z,31650001,31700000,31675519,844,222,18.9383,1.3522,0.8667,0.3499,0.3201
Z,31700001,31750000,31725409,795,235,3.304,27.5332,-0.7857,-0.5361,-0.3356
Z,31750001,31800000,31776410,1005,333,5.1433,27.5788,-0.6856,-0.481,-0.3077
Z,31800001,31850000,31824039,958,335,10.844,17.9321,-0.2463,-0.1143,-0.0807
Z,31850001,31900000,31874076,874,351,9.5097,36.51,-0.5867,-0.4919,-0.2689
Z,31900001,31950000,31924058,853,263,6.7747,7.3302,-0.0394,-0.0198,-0.0139
Z,31950001,32000000,31976708,887,284,1.9081,21.3932,-0.8362,-1.4999,-0.57
Z,32000001,32050000,32023261,897,349,43.0524,14.9225,0.4852,0.3575,0.2924
Z,32050001,32100000,32073008,800,256,3.2742,5.0346,-0.2119,-0.055,-0.0275
Z,32100001,32150000,32122708,641,232,12.3017,8.8526,0.163,0.0893,0.0566
Z,32150001,32200000,32174313,810,238,12.5592,16.8216,-0.1451,-0.1042,-0.0751
Z,32200001,32250000,32220855,492,108,1.3356,6.2728,-0.6489,-1.1662,-0.442
Z,32250001,32300000,32274504,503,168,5.5062,4.0374,0.1539,0.0577,0.0414
Z,32300001,32350000,32324190,620,177,1.0633,26.7481,-0.9235,-1.7556,-0.5509
Z,32350001,32400000,32376530,528,147,2.1091,13.6553,-0.7324,-0.4798,-0.2609
Z,32400001,32450000,32426243,696,236,0.7438,21.511,-0.9332,-0.4911,-0.2329
Z,32450001,32500000,32475398,635,234,9.0618,25.7751,-0.4798,-0.3505,-0.1933
Z,32500001,32550000,32525116,615,228,4.5337,11.384,-0.4304,-0.3076,-0.183
Z,32550001,32600000,32574096,519,170,1.299,7.4726,-0.7038,-0.4415,-0.2598
Z,32600001,32650000,32624845,643,189,1.2608,5.659,-0.6356,-0.1677,-0.1012
Z,32650001,32700000,32673713,528,189,10.8183,9.0822,0.0872,0.0428,0.0256
Z,32700001,32750000,32724828,906,286,11.2863,12.2969,-0.0429,-0.0144,-0.0091
Z,32750001,32800000,32773829,856,367,4.7346,1.1605,0.6063,0.0463,0.0432
Z,32800001,32850000,32826393,742,293,4.8094,13.8488,-0.4845,-0.2547,-0.1396
Z,32850001,32900000,32876546,744,302,14.7597,4.3549,0.5443,0.1741,0.1205
Z,32900001,32950000,32926378,777,271,5.8649,11.0648,-0.3071,-0.0971,-0.0542
Z,32950001,33000000,32975083,1014,272,8.1458,4.62,0.2762,0.0991,0.0504
Z,33000001,33050000,33025194,991,285,8.8003,12.6267,-0.1786,-0.0414,-0.0313
Z,33050001,33100000,33073812,945,293,9.3346,15.8858,-0.2598,-0.1471,-0.0927
Z,33100001,33150000,33124503,904,365,12.4614,41.6647,-0.5395,-0.6246,-0.3231
Z,33150001,33200000,33173993,696,224,6.7029,17.323,-0.442,-0.4195,-0.17
Z,33200001,33250000,33226674,722,191,0.7978,15.2365,-0.9005,-1.527,-0.5849
Z,33250001,33300000,33275568,868,397,24.3706,17.9509,0.1517,0.0801,0.048
Z,33300001,33350000,33324142,803,283,5.9059,5.6628,0.021,0.0049,0.0035
Z,33350001,33400000,33376044,760,285,5.6107,29.8687,-0.6837,-0.4932,-0.2788
Z,33400001,33450000,33425303,870,179,0.894,5.1348,-0.7034,-0.1795,-0.1107
Z,33450001,33500000,33474797,869,307,14.365,16.5432,-0.0705,-0.0547,-0.0304
Z,33500001,33550000,33523742,915,276,5.8711,22.1373,-0.5808,-0.6337,-0.3435
Z,33550001,33600000,33573567,710,280,2.6204,4.1163,-0.222,-0.106,-0.0486
Z,33600001,33650000,33626980,906,300,2.4181,19.7435,-0.7818,-0.4862,-0.2994
Z,33650001,33700000,33673257,754,259,2.0826,48.0955,-0.917,-3.1001,-0.7384
Z,33700001,33750000,33728106,796,287,5.2893,27.6421,-0.6788,-0.452,-0.261
Z,33750001,33800000,33774273,791,239,1.0549,12.0813,-0.8394,-0.5575,-0.3443
Z,33800001,33850000,33825595,629,155,1.0908,13.7165,-0.8527,-0.6873,-0.4038
Z,33850001,33900000,33876130,661,191,2.3439,20.6116,-0.7958,-0.5427,-0.3094
Z,33900001,33950000,33924688,707,164,10.7809,9.4475,0.0659,0.0225,0.0153
Z,33950001,34000000,33974629,737,241,6.4105,7.6362,-0.0873,-0.0232,-0.0131
Z,34000001,34050000,34024538,611,115,10.3727,7.6405,0.1517,0.0445,0.0403
Z,34050001,34100000,34075807,666,160,38.1713,0.4907,0.9746,0.6939,0.6939
Z,34100001,34150000,34125616,722,154,21.0066,7.4475,0.4765,0.2377,0.1964
Z,34150001,34200000,34175014,865,302,4.177,7.5667,-0.2886,-0.0827,-0.0347
Z,34200001,34250000,34222298,772,280,17.0951,20.8135,-0.0981,-0.0455,-0.0247
Z,34250001,34300000,34274566,620,256,7.1555,14.1812,-0.3293,-0.1069,-0.0644
Z,34300001,34350000,34329199,524,124,1.1249,1.8112,-0.2338,-0.084,-0.0224
Z,34400001,34450000,34427579,507,153,4.5,4.5972,-0.0107,-0.0038,-0.002
Z,34450001,34500000,34475919,803,321,6.8179,41.896,-0.7201,-0.7105,-0.3351
Z,34500001,34550000,34524600,914,343,3.6998,37.8549,-0.8219,-0.7986,-0.3639
Z,34550001,34600000,34575066,956,384,11.0849,17.6057,-0.2273,-0.1104,-0.0605
Z,34600001,34650000,34625377,955,368,2.5484,35.6535,-0.8666,-1.3263,-0.3679
Z,34650001,34700000,34676221,937,335,7.2388,14.2215,-0.3254,-0.1792,-0.0678
Z,34700001,34750000,34725224,887,297,8.2618,21.1293,-0.4378,-0.2191,-0.1108
Z,34750001,34800000,34774170,779,177,2.1046,5.5147,-0.4476,-0.1042,-0.0634
Z,34800001,34850000,34825314,926,283,4.5467,18.4965,-0.6054,-0.3595,-0.1614
Z,34850001,34900000,34873934,1017,339,9.1803,10.4488,-0.0646,-0.0245,-0.011
Z,34900001,34950000,34925407,861,309,1.9128,10.3086,-0.687,-0.1978,-0.0943
Z,34950001,35000000,34973806,919,316,8.7299,9.0864,-0.02,-0.0055,-0.0032
Z,35000001,35050000,35024763,796,271,5.7361,5.1528,0.0536,0.012,0.0076
Z,35050001,35100000,35073649,758,283,4.7924,18.3179,-0.5853,-0.2507,-0.1397
Z,35100001,35150000,35126447,698,283,8.637,3.5189,0.421,0.0915,0.0585
Z,35150001,35200000,35172243,747,298,6.358,4.1914,0.2054,0.0487,0.0294
Z,35200001,35250000,35225685,741,287,6.6836,28.098,-0.6157,-0.5081,-0.2157
Z,35250001,35300000,35274188,781,184,2.3426,1.4259,0.2432,0.0529,0.0195
Z,35300001,35350000,35324468,713,252,7.4691,16.1914,-0.3686,-0.1469,-0.0917
Z,35350001,35400000,35376681,715,265,5.0856,32.4525,-0.729,-0.5681,-0.2886
Z,35400001,35450000,35426101,801,345,22.5976,4.461,0.6703,0.503,0.1752
Z,35450001,35500000,35475332,670,187,10.3596,8.6489,0.09,0.0401,0.0285
Z,35500001,35550000,35525473,622,241,4.6754,4.4967,0.0195,0.0028,0.0021
Z,35550001,35600000,35577425,715,313,8.9792,6.5532,0.1562,0.0432,0.0214
Z,35600001,35650000,35626515,893,365,14.9175,3.0463,0.6608,0.1258,0.096
Z,35650001,35700000,35673052,762,304,4.9356,8.3137,-0.255,-0.0699,-0.0407
Z,35700001,35750000,35724288,824,366,10.83,5.8369,0.2996,0.1017,0.0565
Z,35750001,35800000,35774443,688,343,12.8868,5.3787,0.4111,0.1027,0.0721
Z,35800001,35850000,35824201,790,312,1.5238,0.0,1.0,0.0875,0.0348
Z,35850001,35900000,35874204,637,274,8.8293,13.3796,-0.2049,-0.0616,-0.0399
Z,35900001,35950000,35924354,534,214,1.9522,0.1235,0.881,0.0616,0.0444
Z,35950001,36000000,35976232,536,216,2.2531,2.2531,0.0,0.0,0.0
Z,36000001,36050000,36025116,562,288,1.2296,0.2654,0.6449,0.0303,0.0168
Z,36050001,36100000,36075655,621,293,1.3194,3.6139,-0.4651,-0.0519,-0.0365
Z,36100001,36150000,36124817,736,309,5.7437,7.3076,-0.1198,-0.0478,-0.0227
Z,36150001,36200000,36173668,589,300,10.9887,1.2056,0.8023,0.1584,0.1504
Z,36200001,36250000,36227412,438,181,0.6083,1.5621,-0.4394,-0.0269,-0.0225
Z,36250001,36300000,36276915,540,223,3.7377,14.8627,-0.5981,-0.6285,-0.2995
Z,36300001,36350000,36325204,608,245,15.3152,1.2446,0.8497,0.3249,0.1951
Z,36350001,36400000,36374455,548,153,2.0359,1.3808,0.1917,0.051,0.0165
Z,36400001,36450000,36424689,540,187,1.1795,7.8693,-0.7393,-0.2494,-0.1542
Z,36450001,36500000,36476465,564,273,7.2099,10.7932,-0.199,-0.0568,-0.0425
Z,36500001,36550000,36525626,608,349,6.7438,0.9938,0.7431,0.1312,0.0784
Z,36550001,36600000,36571875,597,235,9.7773,4.1233,0.4067,0.0921,0.065
Z,36600001,36650000,36626112,593,234,3.8697,1.3538,0.4816,0.0664,0.0416
Z,36650001,36700000,36674236,669,234,2.1019,11.3333,-0.6871,-0.2681,-0.1419
Z,36700001,36750000,36725016,741,241,5.3302,2.2099,0.4138,0.0771,0.0662
Z,36750001,36800000,36776427,902,240,26.0333,0.9128,0.9322,0.4546,0.3639
Z,36800001,36850000,36823593,908,328,33.9716,9.8917,0.549,0.2194,0.1516
Z,36850001,36900000,36875182,950,367,4.7068,15.1941,-0.527,-0.2082,-0.0975
Z,36900001,36950000,36925353,831,333,1.4177,62.3188,-0.9555,-2.0787,-0.6751
Z,36950001,37000000,36976575,840,268,2.8209,50.5459,-0.8943,-1.6381,-0.6169
Z,37000001,37050000,37025160,885,253,2.0147,44.1848,-0.9128,-1.3229,-0.5643
Z,37050001,37100000,37075741,766,274,4.9118,26.8377,-0.6906,-1.0165,-0.3908
Z,37100001,37150000,37124098,754,274,0.6929,19.556,-0.9316,-0.7429,-0.3869
Z,37150001,37200000,37175949,710,316,6.4174,17.1013,-0.4543,-0.1677,-0.0752
Z,37200001,37250000,37224986,819,210,6.8519,3.6296,0.3074,0.0824,0.0415
Z,37250001,37300000,37275515,786,311,8.0281,14.3531,-0.2826,-0.1048,-0.0671
Z,37300001,37350000,37325957,855,298,6.0554,9.2866,-0.2106,-0.0677,-0.0385
Z,37350001,37400000,37375054,929,346,4.6243,25.2731,-0.6907,-0.4372,-0.2724
Z,37400001,37450000,37425124,884,280,12.4956,4.5819,0.4634,0.1128,0.107
Z,37450001,37500000,37476615,613,160,2.8496,21.5986,-0.7669,-2.7529,-0.7187
Z,37500001,37550000,37527832,944,296,11.0326,15.7625,-0.1765,-0.1024,-0.0559
Z,37550001,37600000,37575350,993,406,12.6509,35.3331,-0.4727,-0.4734,-0.2184
Z,37600001,37650000,37623746,875,380,24.9824,17.1927,0.1847,0.0808,0.0517
Z,37650001,37700000,37673891,677,268,4.4879,22.066,-0.662,-0.7108,-0.2757
Z,37700001,37750000,37724625,900,308,13.3324,17.4508,-0.1338,-0.0644,-0.042
Z,37750001,37800000,37772951,814,272,12.7004,11.0768,0.0683,0.0243,0.0179
Z,37800001,37850000,37824370,666,247,8.9514,4.7037,0.3111,0.0642,0.0476
Z,37850001,37900000,37875643,717,194,5.7305,21.2744,-0.5756,-0.2223,-0.1683
Z,37900001,37950000,37923802,659,224,13.2043,10.8395,0.0984,0.0589,0.0334
Z,37950001,38000000,37976737,727,237,3.5278,13.5833,-0.5877,-0.2262,-0.1446
Z,38000001,38050000,38023248,626,217,4.0487,13.9588,-0.5503,-0.349,-0.1726
Z,38050001,38100000,38074393,590,203,16.1407,12.6371,0.1217,0.0704,0.0475
Z,38100001,38150000,38127182,647,246,3.0615,11.996,-0.5934,-0.5574,-0.2087
Z,38150001,38200000,38174723,680,264,7.6053,3.4352,0.3777,0.1169,0.0445
Z,38200001,38250000,38225993,662,267,6.093,4.0559,0.2007,0.0363,0.0269
Z,38250001,38300000,38272403,717,327,3.8735,18.3457,-0.6513,-0.2075,-0.1186
Z,38300001,38350000,38323212,477,151,0.7477,4.2963,-0.7035,-0.178,-0.0621
Z,38350001,38400000,38375785,518,200,1.3452,4.0516,-0.5015,-0.0448,-0.0311
Z,38400001,38450000,38427223,635,237,16.1094,5.4203,0.4965,0.1711,0.1246
Z,38450001,38500000,38473432,593,215,6.9028,5.8935,0.0789,0.023,0.0134
Z,38500001,38550000,38525170,612,219,7.8063,12.5841,-0.2343,-0.1608,-0.0833
Z,38550001,38600000,38575417,585,247,4.859,25.6202,-0.6812,-0.5415,-0.2715
Z,38600001,38650000,38624671,551,220,12.2693,5.9846,0.3443,0.1651,0.0829
Z,38650001,38700000,38674884,655,255,5.1484,1.7121,0.5009,0.0888,0.0375
Z,38700001,38750000,38721126,519,268,10.5835,0.5323,0.9042,0.1782,0.0869
Z,38750001,38800000,38775899,523,236,16.6515,2.3969,0.7483,0.1972,0.1969
Z,38800001,38850000,38825154,517,257,6.2497,2.4243,0.441,0.0725,0.0541
Z,38850001,38900000,38876071,441,230,0.8526,1.6165,-0.3094,-0.0224,-0.0143
Z,38900001,38950000,38923930,519,368,7.1727,4.9806,0.1804,0.0489,0.0212
Z,38950001,39000000,38975148,557,277,7.934,0.3252,0.9212,0.1697,0.1052
Z,39000001,39050000,39024524,504,331,0.5793,0.9531,-0.244,-0.0098,-0.006
Z,39050001,39100000,39072492,321,148,0.0,0.0,nan,0.0,0.0
Z,39100001,39150000,39124572,387,216,10.6327,1.7994,0.7105,0.1778,0.1244
Z,39150001,39200000,39173222,356,193,9.2654,2.7863,0.5376,0.1672,0.1015
Z,39200001,39250000,39225920,347,208,2.6551,8.419,-0.5205,-0.2854,-0.1296
Z,39250001,39300000,39276819,572,235,23.9116,8.5994,0.471,0.398,0.1704
Z,39300001,39350000,39338068,227,59,0.1852,5.3519,-0.9331,-0.7746,-0.2597
Z,39350001,39400000,39374444,373,170,0.5289,20.7049,-0.9502,-1.228,-0.2332
Z,39400001,39450000,39423749,428,144,0.0741,37.9352,-0.9961,-4.026,-0.7658
Z,39450001,39500000,39475291,443,144,0.5671,60.8208,-0.9815,-8.5195,-0.8576
Z,39500001,39550000,39525064,377,158,0.4493,39.5842,-0.9776,-3.9798,-0.7864
Z,39550001,39600000,39574614,403,148,1.2449,32.7252,-0.9267,-2.877,-0.6989
Z,39600001,39650000,39626847,768,298,15.2393,41.1497,-0.4595,-0.4168,-0.1833
Z,39650001,39700000,39675231,669,306,5.6174,36.8664,-0.7356,-0.9023,-0.3884
Z,39700001,39750000,39723298,642,330,22.1925,30.6368,-0.1598,-0.1441,-0.0689
Z,39750001,39800000,39776102,753,305,4.3495,8.3704,-0.3161,-0.1276,-0.0366
Z,39800001,39850000,39825041,790,336,23.0546,16.123,0.1769,0.194,0.0713
Z,39850001,39900000,39873954,883,383,11.978,31.2637,-0.446,-0.5274,-0.155
Z,39900001,39950000,39925408,893,386,11.4269,28.4914,-0.4275,-0.3084,-0.1543
Z,39950001,40000000,39974808,843,273,2.9259,4.4259,-0.204,-0.0916,-0.031
Z,40000001,40050000,40026410,701,159,8.9546,0.409,0.9127,0.1073,0.0958
Z,40050001,40100000,40074556,585,140,0.7613,18.7724,-0.9221,-0.6208,-0.3201
Z,40100001,40150000,40127511,657,201,13.0887,4.7901,0.4642,0.1464,0.0999
Z,40150001,40200000,40176609,641,203,0.6106,0.268,0.3899,-0.4662,0.0068
Z,40200001,40250000,40223697,700,117,0.0,0.0,nan,0.0,0.0
Z,40250001,40300000,40276354,551,120,0.0,0.0,nan,0.0,0.0
Z,40300001,40350000,40323587,471,103,1.2346,0.1327,0.8059,0.0351,0.0251
Z,40350001,40400000,40372415,404,189,2.0688,13.2196,-0.7294,-0.2666,-0.1638
Z,40400001,40450000,40424460,569,267,4.9599,3.3349,0.1959,0.0552,0.0285
Z,40450001,40500000,40476251,551,198,3.6543,0.9506,0.5871,0.0872,0.0538
Z,40500001,40550000,40526704,563,227,8.0109,6.4006,0.1117,0.0316,0.0205
Z,40550001,40600000,40573541,799,286,7.6331,8.1298,-0.0315,-0.011,-0.0066
Z,40600001,40650000,40625055,649,244,0.5556,28.5278,-0.9618,-1.1528,-0.3998
Z,40650001,40700000,40672471,762,242,2.1485,15.448,-0.7558,-0.8921,-0.4439
Z,40700001,40750000,40728747,615,197,1.1173,22.3742,-0.9049,-2.2946,-0.5102
Z,40750001,40800000,40775855,744,256,1.3889,18.3492,-0.8593,-0.8708,-0.2664
Z,40800001,40850000,40824560,794,270,9.7584,23.724,-0.4171,-0.3976,-0.1977
Z,40850001,40900000,40877405,633,210,8.929,17.3377,-0.3201,-0.3028,-0.158
Z,40900001,40950000,40926219,673,193,2.3549,7.1512,-0.5045,-0.3409,-0.0621
Z,40950001,41000000,40973767,560,205,7.6277,10.5284,-0.1598,-0.0782,-0.0387
Z,41000001,41050000,41025920,453,187,7.945,2.0144,0.5955,0.1516,0.1136
Z,41050001,41100000,41073651,659,231,16.1249,13.5756,0.0858,0.0334,0.0258
Z,41100001,41150000,41125317,463,147,2.0633,3.1651,-0.2107,-0.0924,-0.0444
Z,41150001,41200000,41175138,567,205,0.8048,25.3742,-0.9385,-1.51,-0.5923
Z,41200001,41250000,41226248,743,244,2.0177,23.3441,-0.8409,-0.6235,-0.2961
Z,41250001,41300000,41272474,685,189,1.1328,28.844,-0.9244,-0.9427,-0.4322
Z,41300001,41350000,41323124,589,136,0.1919,27.5877,-0.9862,-1.4518,-0.5898
