scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
8,2800001,2850000,2825441,1319,442,14.815,12.0923,0.1012,0.0922,0.0463
8,2850001,2900000,2874927,1318,493,17.0693,8.249,0.3484,0.1599,0.122
8,2900001,2950000,2928574,1363,470,8.1055,12.678,-0.22,-0.1227,-0.0779
8,2950001,3000000,2974096,1338,437,8.5887,13.2602,-0.2138,-0.2644,-0.1133
8,3000001,3050000,3025416,1362,368,9.1056,8.591,0.0291,0.0278,0.0207
8,3050001,3100000,3075036,1220,403,2.8605,8.1987,-0.4827,-0.3793,-0.172
8,3100001,3150000,3125235,1061,422,5.2276,5.5278,-0.0279,-0.0174,-0.0114
8,3150001,3200000,3174875,1145,438,4.6398,11.1348,-0.4117,-0.299,-0.1595
8,3200001,3250000,3223750,1148,489,8.4727,7.02,0.0938,0.0377,0.0271
8,3250001,3300000,3273901,1156,441,3.0094,6.7631,-0.3841,-0.2817,-0.1129
8,3300001,3350000,3325729,1312,300,1.0479,1.0915,-0.0204,-0.0109,-0.0034
8,3350001,3400000,3374181,1104,372,2.2494,2.5988,-0.0721,-0.0742,-0.0267
8,3400001,3450000,3425400,1246,392,4.4633,2.8728,0.2168,0.1914,0.1072
8,3450001,3500000,3475253,1103,286,5.0637,3.7372,0.1507,0.1801,0.0814
8,3500001,3550000,3525053,1305,459,14.7142,9.2184,0.2296,0.3163,0.1729
8,3550001,3600000,3575192,1172,425,14.4958,6.4751,0.3825,0.1978,0.1262
8,3600001,3650000,3623901,1313,496,9.6228,8.3575,0.0704,0.0594,0.033
8,3650001,3700000,3674433,1202,435,20.3907,5.0348,0.604,0.3625,0.2745
8,3700001,3750000,3724322,1153,438,7.0543,7.4907,-0.03,-0.0162,-0.0112
8,3750001,3800000,3776711,1424,473,12.3474,6.5368,0.3077,0.2972,0.1651
8,3800001,3850000,3825398,1454,503,5.1251,10.3411,-0.3372,-0.6967,-0.2246
8,3850001,3900000,3875766,1621,515,8.565,11.0218,-0.1254,-0.2378,-0.106
8,3900001,3950000,3923512,1581,596,11.7257,11.2015,0.0229,0.0452,0.0171
8,3950001,4000000,3974940,1452,488,7.8912,10.0575,-0.1207,-0.1376,-0.0562
8,4000001,4050000,4024783,1372,487,10.2294,9.9976,0.0115,0.016,0.0063
